"covariateId","columnId","covariateName","analysisId","conceptId","covariateValue","included"
437643802,858,"observation during day -365 through 0 days relative to index: Abnormal gait",802,437643,0,0
437643804,859,"observation during day -30 through 0 days relative to index: Abnormal gait",804,437643,0,0
437663102,860,"condition_occurrence during day -365 through 0 days relative to index: Fever",102,437663,0,0
437663104,861,"condition_occurrence during day -30 through 0 days relative to index: Fever",104,437663,0,0
437663210,862,"condition_era group during day -365 through 0 days relative to index: Fever",210,437663,0,0
437663212,863,"condition_era group during day -30 through 0 days relative to index: Fever",212,437663,0,0
437827102,864,"condition_occurrence during day -365 through 0 days relative to index: Pure hypercholesterolemia",102,437827,0,0
437827104,865,"condition_occurrence during day -30 through 0 days relative to index: Pure hypercholesterolemia",104,437827,0,0
437827210,866,"condition_era group during day -365 through 0 days relative to index: Pure hypercholesterolemia",210,437827,0,0
437827212,867,"condition_era group during day -30 through 0 days relative to index: Pure hypercholesterolemia",212,437827,0,0
437843102,868,"condition_occurrence during day -365 through 0 days relative to index: Conduct disorder, childhood-onset type",102,437843,0,0
437843104,869,"condition_occurrence during day -30 through 0 days relative to index: Conduct disorder, childhood-onset type",104,437843,0,0
437843210,870,"condition_era group during day -365 through 0 days relative to index: Conduct disorder, childhood-onset type",210,437843,0,0
437843212,871,"condition_era group during day -30 through 0 days relative to index: Conduct disorder, childhood-onset type",212,437843,0.0353090847582977,1
437854102,872,"condition_occurrence during day -365 through 0 days relative to index: Cataplexy and narcolepsy",102,437854,0.00433239212447184,1
437854104,873,"condition_occurrence during day -30 through 0 days relative to index: Cataplexy and narcolepsy",104,437854,0,0
437854210,874,"condition_era group during day -365 through 0 days relative to index: Cataplexy and narcolepsy",210,437854,0,0
437854212,875,"condition_era group during day -30 through 0 days relative to index: Cataplexy and narcolepsy",212,437854,0,0
437915210,876,"condition_era group during day -365 through 0 days relative to index: Gastrointestinal mucositis",210,437915,0,0
437915212,877,"condition_era group during day -30 through 0 days relative to index: Gastrointestinal mucositis",212,437915,0,0
438028210,878,"condition_era group during day -365 through 0 days relative to index: Poisoning by drug AND/OR medicinal substance",210,438028,0,0
438028212,879,"condition_era group during day -30 through 0 days relative to index: Poisoning by drug AND/OR medicinal substance",212,438028,0,0
438112210,880,"condition_era group during day -365 through 0 days relative to index: Neoplastic disease",210,438112,0,0
438112212,881,"condition_era group during day -30 through 0 days relative to index: Neoplastic disease",212,438112,0,0
438132102,882,"condition_occurrence during day -365 through 0 days relative to index: Hyperkinetic conduct disorder",102,438132,0.000528039085685291,1
438132104,883,"condition_occurrence during day -30 through 0 days relative to index: Hyperkinetic conduct disorder",104,438132,0,0
438132210,884,"condition_era group during day -365 through 0 days relative to index: Hyperkinetic conduct disorder",210,438132,0,0
438132212,885,"condition_era group during day -30 through 0 days relative to index: Hyperkinetic conduct disorder",212,438132,0,0
438134210,886,"condition_era group during day -365 through 0 days relative to index: Hypersomnia",210,438134,0.00112525327835421,1
438134212,887,"condition_era group during day -30 through 0 days relative to index: Hypersomnia",212,438134,0.00255600526663276,1
438407102,888,"condition_occurrence during day -365 through 0 days relative to index: Bulimia nervosa",102,438407,0,0
438407104,889,"condition_occurrence during day -30 through 0 days relative to index: Bulimia nervosa",104,438407,0,0
438407210,890,"condition_era group during day -365 through 0 days relative to index: Bulimia nervosa",210,438407,0,0
438407212,891,"condition_era group during day -30 through 0 days relative to index: Bulimia nervosa",212,438407,0,0
438409102,892,"condition_occurrence during day -365 through 0 days relative to index: Attention deficit hyperactivity disorder",102,438409,0,0
438409104,893,"condition_occurrence during day -30 through 0 days relative to index: Attention deficit hyperactivity disorder",104,438409,0.0296884421284827,1
438409210,894,"condition_era group during day -365 through 0 days relative to index: Attention deficit hyperactivity disorder",210,438409,0.000610350086886846,1
438409212,895,"condition_era group during day -30 through 0 days relative to index: Attention deficit hyperactivity disorder",212,438409,0,0
438485102,896,"condition_occurrence during day -365 through 0 days relative to index: Postoperative state",102,438485,0,0
438485104,897,"condition_occurrence during day -30 through 0 days relative to index: Postoperative state",104,438485,0,0
438485210,898,"condition_era group during day -365 through 0 days relative to index: Postoperative state",210,438485,0,0
438485212,899,"condition_era group during day -30 through 0 days relative to index: Postoperative state",212,438485,0,0
438557210,900,"condition_era group during day -365 through 0 days relative to index: Abnormal glucose level",210,438557,0,0
438557212,901,"condition_era group during day -30 through 0 days relative to index: Abnormal glucose level",212,438557,0,0
438720102,902,"condition_occurrence during day -365 through 0 days relative to index: Mixed hyperlipidemia",102,438720,0,0
438720104,903,"condition_occurrence during day -30 through 0 days relative to index: Mixed hyperlipidemia",104,438720,0,0
438720210,904,"condition_era group during day -365 through 0 days relative to index: Mixed hyperlipidemia",210,438720,0,0
438720212,905,"condition_era group during day -30 through 0 days relative to index: Mixed hyperlipidemia",212,438720,0,0
438733102,906,"condition_occurrence during day -365 through 0 days relative to index: Profound intellectual disability",102,438733,0,0
438733104,907,"condition_occurrence during day -30 through 0 days relative to index: Profound intellectual disability",104,438733,0,0
438733210,908,"condition_era group during day -365 through 0 days relative to index: Profound intellectual disability",210,438733,0,0
438733212,909,"condition_era group during day -30 through 0 days relative to index: Profound intellectual disability",212,438733,0,0
438878102,910,"condition_occurrence during day -365 through 0 days relative to index: Liver function tests abnormal",102,438878,0,0
438878104,911,"condition_occurrence during day -30 through 0 days relative to index: Liver function tests abnormal",104,438878,0,0
438878210,912,"condition_era group during day -365 through 0 days relative to index: Liver function tests abnormal",210,438878,0,0
438878212,913,"condition_era group during day -30 through 0 days relative to index: Liver function tests abnormal",212,438878,0,0
439002102,914,"condition_occurrence during day -365 through 0 days relative to index: Eating disorder",102,439002,0,0
439002104,915,"condition_occurrence during day -30 through 0 days relative to index: Eating disorder",104,439002,0,0
439002210,916,"condition_era group during day -365 through 0 days relative to index: Eating disorder",210,439002,0,0
439002212,917,"condition_era group during day -30 through 0 days relative to index: Eating disorder",212,439002,0,0
439004102,918,"condition_occurrence during day -365 through 0 days relative to index: Residual schizophrenia",102,439004,0,0
439004104,919,"condition_occurrence during day -30 through 0 days relative to index: Residual schizophrenia",104,439004,0,0
439004210,920,"condition_era group during day -365 through 0 days relative to index: Residual schizophrenia",210,439004,0,0
439004212,921,"condition_era group during day -30 through 0 days relative to index: Residual schizophrenia",212,439004,0,0
439040210,922,"condition_era group during day -365 through 0 days relative to index: Subdural hemorrhage",210,439040,0,0
439040212,923,"condition_era group during day -30 through 0 days relative to index: Subdural hemorrhage",212,439040,0,0
439081102,924,"condition_occurrence during day -365 through 0 days relative to index: Premenstrual tension syndrome",102,439081,0,0
439081104,925,"condition_occurrence during day -30 through 0 days relative to index: Premenstrual tension syndrome",104,439081,0,0
439081210,926,"condition_era group during day -365 through 0 days relative to index: Premenstrual tension syndrome",210,439081,0,0
439081212,927,"condition_era group during day -30 through 0 days relative to index: Premenstrual tension syndrome",212,439081,0,0
439147102,928,"condition_occurrence during day -365 through 0 days relative to index: Amnesia",102,439147,0,0
439147104,929,"condition_occurrence during day -30 through 0 days relative to index: Amnesia",104,439147,0,0
439147210,930,"condition_era group during day -365 through 0 days relative to index: Amnesia",210,439147,0,0
439147212,931,"condition_era group during day -30 through 0 days relative to index: Amnesia",212,439147,0,0
439215210,932,"condition_era group during day -365 through 0 days relative to index: Traumatic injury due to event",210,439215,0,0
439250210,933,"condition_era group during day -365 through 0 days relative to index: Mixed bipolar affective disorder",210,439250,0,0
439250212,934,"condition_era group during day -30 through 0 days relative to index: Mixed bipolar affective disorder",212,439250,0,0
439254102,935,"condition_occurrence during day -365 through 0 days relative to index: Bipolar affective disorder, current episode depression",102,439254,0,0
439254104,936,"condition_occurrence during day -30 through 0 days relative to index: Bipolar affective disorder, current episode depression",104,439254,0,0
439254210,937,"condition_era group during day -365 through 0 days relative to index: Bipolar affective disorder, current episode depression",210,439254,0,0
439254212,938,"condition_era group during day -30 through 0 days relative to index: Bipolar affective disorder, current episode depression",212,439254,0,0
439256102,939,"condition_occurrence during day -365 through 0 days relative to index: Bipolar affective disorder, currently manic, severe, with psychosis",102,439256,0,0
439256104,940,"condition_occurrence during day -30 through 0 days relative to index: Bipolar affective disorder, currently manic, severe, with psychosis",104,439256,0,0
439256210,941,"condition_era group during day -365 through 0 days relative to index: Bipolar affective disorder, currently manic, severe, with psychosis",210,439256,0,0
439256212,942,"condition_era group during day -30 through 0 days relative to index: Bipolar affective disorder, currently manic, severe, with psychosis",212,439256,0,0
439383210,943,"condition_era group during day -365 through 0 days relative to index: Vertigo",210,439383,0,0
439383212,944,"condition_era group during day -30 through 0 days relative to index: Vertigo",212,439383,0,0
439392210,945,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm",210,439392,0,0
439392212,946,"condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm",212,439392,0,0
439418210,947,"condition_era group during day -365 through 0 days relative to index: Indigestion",210,439418,0,0
439418212,948,"condition_era group during day -30 through 0 days relative to index: Indigestion",212,439418,0,0
439664102,949,"condition_occurrence during day -365 through 0 days relative to index: Relationship problems",102,439664,0,0
439664104,950,"condition_occurrence during day -30 through 0 days relative to index: Relationship problems",104,439664,0,0
439664210,951,"condition_era group during day -365 through 0 days relative to index: Relationship problems",210,439664,0,0
439664212,952,"condition_era group during day -30 through 0 days relative to index: Relationship problems",212,439664,0,0
439708102,953,"condition_occurrence during day -365 through 0 days relative to index: Disorders of initiating and maintaining sleep",102,439708,0,0
439708104,954,"condition_occurrence during day -30 through 0 days relative to index: Disorders of initiating and maintaining sleep",104,439708,0,0
439708210,955,"condition_era group during day -365 through 0 days relative to index: Disorders of initiating and maintaining sleep",210,439708,0.00283913293771716,1
439708212,956,"condition_era group during day -30 through 0 days relative to index: Disorders of initiating and maintaining sleep",212,439708,0,0
439776102,957,"condition_occurrence during day -365 through 0 days relative to index: Autism spectrum disorder",102,439776,0,0
439776104,958,"condition_occurrence during day -30 through 0 days relative to index: Autism spectrum disorder",104,439776,0,0
439776210,959,"condition_era group during day -365 through 0 days relative to index: Autism spectrum disorder",210,439776,0.000856701893127938,1
439776212,960,"condition_era group during day -30 through 0 days relative to index: Autism spectrum disorder",212,439776,0,0
439777102,961,"condition_occurrence during day -365 through 0 days relative to index: Anemia",102,439777,0,0
439777104,962,"condition_occurrence during day -30 through 0 days relative to index: Anemia",104,439777,0,0
439777210,963,"condition_era group during day -365 through 0 days relative to index: Anemia",210,439777,0,0
439777212,964,"condition_era group during day -30 through 0 days relative to index: Anemia",212,439777,0,0
439780210,965,"condition_era group during day -365 through 0 days relative to index: Autistic disorder",210,439780,0,0
439780212,966,"condition_era group during day -30 through 0 days relative to index: Autistic disorder",212,439780,0,0
439847210,967,"condition_era group during day -365 through 0 days relative to index: Intracranial hemorrhage",210,439847,0,0
439847212,968,"condition_era group during day -30 through 0 days relative to index: Intracranial hemorrhage",212,439847,0,0
439926102,969,"condition_occurrence during day -365 through 0 days relative to index: Malaise and fatigue",102,439926,0,0
439926104,970,"condition_occurrence during day -30 through 0 days relative to index: Malaise and fatigue",104,439926,0,0
439926210,971,"condition_era group during day -365 through 0 days relative to index: Malaise and fatigue",210,439926,0,0
439926212,972,"condition_era group during day -30 through 0 days relative to index: Malaise and fatigue",212,439926,0,0
440029210,973,"condition_era group during day -365 through 0 days relative to index: Viral disease",210,440029,0,0
440029212,974,"condition_era group during day -30 through 0 days relative to index: Viral disease",212,440029,0,0
440059210,975,"condition_era group during day -365 through 0 days relative to index: Recurrent disease",210,440059,0,0
440059212,976,"condition_era group during day -30 through 0 days relative to index: Recurrent disease",212,440059,0,0
440069210,977,"condition_era group during day -365 through 0 days relative to index: Drug dependence",210,440069,0,0
440069212,978,"condition_era group during day -30 through 0 days relative to index: Drug dependence",212,440069,0,0
440076210,979,"condition_era group during day -365 through 0 days relative to index: Short stature disorder",210,440076,0,0
440076212,980,"condition_era group during day -30 through 0 days relative to index: Short stature disorder",212,440076,0,0
440078102,981,"condition_occurrence during day -365 through 0 days relative to index: Bipolar affective disorder, current episode manic",102,440078,0,0
440078104,982,"condition_occurrence during day -30 through 0 days relative to index: Bipolar affective disorder, current episode manic",104,440078,0,0
440078210,983,"condition_era group during day -365 through 0 days relative to index: Bipolar affective disorder, current episode manic",210,440078,0,0
440078212,984,"condition_era group during day -30 through 0 days relative to index: Bipolar affective disorder, current episode manic",212,440078,0,0
440083102,985,"condition_occurrence during day -365 through 0 days relative to index: Acute stress disorder",102,440083,0,0
440083104,986,"condition_occurrence during day -30 through 0 days relative to index: Acute stress disorder",104,440083,0,0
440083210,987,"condition_era group during day -365 through 0 days relative to index: Acute stress disorder",210,440083,0,0
440083212,988,"condition_era group during day -30 through 0 days relative to index: Acute stress disorder",212,440083,0,0
440085102,989,"condition_occurrence during day -365 through 0 days relative to index: Schizoid personality disorder",102,440085,0,0
440085104,990,"condition_occurrence during day -30 through 0 days relative to index: Schizoid personality disorder",104,440085,0,0
440085210,991,"condition_era group during day -365 through 0 days relative to index: Schizoid personality disorder",210,440085,0,0
440085212,992,"condition_era group during day -30 through 0 days relative to index: Schizoid personality disorder",212,440085,0,0
440087210,993,"condition_era group during day -365 through 0 days relative to index: Parasomnia",210,440087,0,0
440087212,994,"condition_era group during day -30 through 0 days relative to index: Parasomnia",212,440087,0,0
440216102,995,"condition_occurrence during day -365 through 0 days relative to index: Abnormal glucose tolerance test",102,440216,0,0
440216104,996,"condition_occurrence during day -30 through 0 days relative to index: Abnormal glucose tolerance test",104,440216,0,0
440216210,997,"condition_era group during day -365 through 0 days relative to index: Abnormal glucose tolerance test",210,440216,0,0
440216212,998,"condition_era group during day -30 through 0 days relative to index: Abnormal glucose tolerance test",212,440216,0,0
440374102,999,"condition_occurrence during day -365 through 0 days relative to index: Obsessive-compulsive disorder",102,440374,0,0
440374104,1000,"condition_occurrence during day -30 through 0 days relative to index: Obsessive-compulsive disorder",104,440374,0,0
440374210,1001,"condition_era group during day -365 through 0 days relative to index: Obsessive-compulsive disorder",210,440374,0,0
440374212,1002,"condition_era group during day -30 through 0 days relative to index: Obsessive-compulsive disorder",212,440374,0,0
440383102,1003,"condition_occurrence during day -365 through 0 days relative to index: Depressive disorder",102,440383,0.00256022339130025,1
440383104,1004,"condition_occurrence during day -30 through 0 days relative to index: Depressive disorder",104,440383,0.0118580628928672,1
440383210,1005,"condition_era group during day -365 through 0 days relative to index: Depressive disorder",210,440383,0.000796819121951302,1
440383212,1006,"condition_era group during day -30 through 0 days relative to index: Depressive disorder",212,440383,0.00448626544350405,1
440674210,1007,"condition_era group during day -365 through 0 days relative to index: Gout",210,440674,0,0
440674212,1008,"condition_era group during day -30 through 0 days relative to index: Gout",212,440674,0,0
440676210,1009,"condition_era group during day -365 through 0 days relative to index: Neoplasm of uncertain behavior of brain and spinal cord",210,440676,0,0
440690102,1010,"condition_occurrence during day -365 through 0 days relative to index: Social phobia",102,440690,0,0
440690104,1011,"condition_occurrence during day -30 through 0 days relative to index: Social phobia",104,440690,0,0
440690210,1012,"condition_era group during day -365 through 0 days relative to index: Social phobia",210,440690,0,0
440690212,1013,"condition_era group during day -30 through 0 days relative to index: Social phobia",212,440690,0,0
440695102,1014,"condition_occurrence during day -365 through 0 days relative to index: Encopresis",102,440695,0,0
440695104,1015,"condition_occurrence during day -30 through 0 days relative to index: Encopresis",104,440695,0,0
440695210,1016,"condition_era group during day -365 through 0 days relative to index: Encopresis",210,440695,0,0
440695212,1017,"condition_era group during day -30 through 0 days relative to index: Encopresis",212,440695,0,0
440696102,1018,"condition_occurrence during day -365 through 0 days relative to index: Cyclothymia",102,440696,0,0
440696104,1019,"condition_occurrence during day -30 through 0 days relative to index: Cyclothymia",104,440696,0,0
440696210,1020,"condition_era group during day -365 through 0 days relative to index: Cyclothymia",210,440696,0,0
440696212,1021,"condition_era group during day -30 through 0 days relative to index: Cyclothymia",212,440696,0,0
440703210,1022,"condition_era group during day -365 through 0 days relative to index: Trigeminal nerve disorder",210,440703,0,0
440704210,1023,"condition_era group during day -365 through 0 days relative to index: Chronic pain syndrome",210,440704,0,0
440704212,1024,"condition_era group during day -30 through 0 days relative to index: Chronic pain syndrome",212,440704,0,0
440921210,1025,"condition_era group during day -365 through 0 days relative to index: Traumatic injury",210,440921,0,0
440921212,1026,"condition_era group during day -30 through 0 days relative to index: Traumatic injury",212,440921,0,0
440985210,1027,"condition_era group during day -365 through 0 days relative to index: Phobia",210,440985,0,0
440985212,1028,"condition_era group during day -30 through 0 days relative to index: Phobia",212,440985,0.00234336412028055,1
440988102,1029,"condition_occurrence during day -365 through 0 days relative to index: Antisocial personality disorder",102,440988,0,0
440988104,1030,"condition_occurrence during day -30 through 0 days relative to index: Antisocial personality disorder",104,440988,0,0
440988210,1031,"condition_era group during day -365 through 0 days relative to index: Antisocial personality disorder",210,440988,0,0
440988212,1032,"condition_era group during day -30 through 0 days relative to index: Antisocial personality disorder",212,440988,0,0
441126210,1033,"condition_era group during day -365 through 0 days relative to index: Monosomy and deletion from autosome",210,441126,0,0
441126212,1034,"condition_era group during day -30 through 0 days relative to index: Monosomy and deletion from autosome",212,441126,0,0
441266102,1035,"condition_occurrence during day -365 through 0 days relative to index: Thiamine deficiency",102,441266,0,0
441266104,1036,"condition_occurrence during day -30 through 0 days relative to index: Thiamine deficiency",104,441266,0,0
441266210,1037,"condition_era group during day -365 through 0 days relative to index: Thiamine deficiency",210,441266,0,0
441266212,1038,"condition_era group during day -30 through 0 days relative to index: Thiamine deficiency",212,441266,0,0
441398210,1039,"condition_era group during day -365 through 0 days relative to index: Anomaly of sex chromosome",210,441398,0,0
441398212,1040,"condition_era group during day -30 through 0 days relative to index: Anomaly of sex chromosome",212,441398,0,0
441408102,1041,"condition_occurrence during day -365 through 0 days relative to index: Vomiting",102,441408,0,0
441408104,1042,"condition_occurrence during day -30 through 0 days relative to index: Vomiting",104,441408,0,0
441408210,1043,"condition_era group during day -365 through 0 days relative to index: Vomiting",210,441408,0,0
441408212,1044,"condition_era group during day -30 through 0 days relative to index: Vomiting",212,441408,0,0
441536102,1045,"condition_occurrence during day -365 through 0 days relative to index: Mixed acid-base balance disorder",102,441536,0,0
441536104,1046,"condition_occurrence during day -30 through 0 days relative to index: Mixed acid-base balance disorder",104,441536,0,0
441536210,1047,"condition_era group during day -365 through 0 days relative to index: Mixed acid-base balance disorder",210,441536,0,0
441536212,1048,"condition_era group during day -30 through 0 days relative to index: Mixed acid-base balance disorder",212,441536,0,0
441542210,1049,"condition_era group during day -365 through 0 days relative to index: Anxiety",210,441542,0.0238010122094626,1
441542212,1050,"condition_era group during day -30 through 0 days relative to index: Anxiety",212,441542,0.00307921099603642,1
441545102,1051,"condition_occurrence during day -365 through 0 days relative to index: Somatization disorder",102,441545,0,0
441545104,1052,"condition_occurrence during day -30 through 0 days relative to index: Somatization disorder",104,441545,0,0
441545210,1053,"condition_era group during day -365 through 0 days relative to index: Somatization disorder",210,441545,0,0
441545212,1054,"condition_era group during day -30 through 0 days relative to index: Somatization disorder",212,441545,0,0
441547102,1055,"condition_occurrence during day -365 through 0 days relative to index: Oppositional defiant disorder",102,441547,0,0
441547104,1056,"condition_occurrence during day -30 through 0 days relative to index: Oppositional defiant disorder",104,441547,0,0
441547210,1057,"condition_era group during day -365 through 0 days relative to index: Oppositional defiant disorder",210,441547,0,0
441547212,1058,"condition_era group during day -30 through 0 days relative to index: Oppositional defiant disorder",212,441547,0,0
441737210,1059,"condition_era group during day -365 through 0 days relative to index: Contusion",210,441737,0,0
441830102,1060,"condition_occurrence during day -365 through 0 days relative to index: Disorder of fluid AND/OR electrolyte",102,441830,0,0
441830104,1061,"condition_occurrence during day -30 through 0 days relative to index: Disorder of fluid AND/OR electrolyte",104,441830,0,0
441833210,1062,"condition_era group during day -365 through 0 days relative to index: Pathological drug intoxication",210,441833,0,0
441833212,1063,"condition_era group during day -30 through 0 days relative to index: Pathological drug intoxication",212,441833,0,0
441838102,1064,"condition_occurrence during day -365 through 0 days relative to index: Personality disorder",102,441838,0,0
441838104,1065,"condition_occurrence during day -30 through 0 days relative to index: Personality disorder",104,441838,0,0
441838210,1066,"condition_era group during day -365 through 0 days relative to index: Personality disorder",210,441838,0.000638533023562377,1
441838212,1067,"condition_era group during day -30 through 0 days relative to index: Personality disorder",212,441838,0,0
441848210,1068,"condition_era group during day -365 through 0 days relative to index: Cranial nerve disorder",210,441848,0,0
441848212,1069,"condition_era group during day -30 through 0 days relative to index: Cranial nerve disorder",212,441848,0,0
442077102,1070,"condition_occurrence during day -365 through 0 days relative to index: Anxiety disorder",102,442077,0.0058980310195717,1
442077104,1071,"condition_occurrence during day -30 through 0 days relative to index: Anxiety disorder",104,442077,0.00616775935314673,1
442077210,1072,"condition_era group during day -365 through 0 days relative to index: Anxiety disorder",210,442077,0,0
442077212,1073,"condition_era group during day -30 through 0 days relative to index: Anxiety disorder",212,442077,0,0
442131210,1074,"condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of head",210,442131,0,0
442131212,1075,"condition_era group during day -30 through 0 days relative to index: Primary malignant neoplasm of head",212,442131,0,0
442165102,1076,"condition_occurrence during day -365 through 0 days relative to index: Loss of appetite",102,442165,0,0
442165104,1077,"condition_occurrence during day -30 through 0 days relative to index: Loss of appetite",104,442165,0,0
442165210,1078,"condition_era group during day -365 through 0 days relative to index: Loss of appetite",210,442165,0,0
442165212,1079,"condition_era group during day -30 through 0 days relative to index: Loss of appetite",212,442165,0,0
442752102,1080,"condition_occurrence during day -365 through 0 days relative to index: Muscle pain",102,442752,0,0
442752104,1081,"condition_occurrence during day -30 through 0 days relative to index: Muscle pain",104,442752,0,0
442752210,1082,"condition_era group during day -365 through 0 days relative to index: Muscle pain",210,442752,0,0
442752212,1083,"condition_era group during day -30 through 0 days relative to index: Muscle pain",212,442752,0,0
442793102,1084,"condition_occurrence during day -365 through 0 days relative to index: Complication due to diabetes mellitus",102,442793,0,0
442793104,1085,"condition_occurrence during day -30 through 0 days relative to index: Complication due to diabetes mellitus",104,442793,0,0
442793210,1086,"condition_era group during day -365 through 0 days relative to index: Complication due to diabetes mellitus",210,442793,0,0
442793212,1087,"condition_era group during day -30 through 0 days relative to index: Complication due to diabetes mellitus",212,442793,0,0
443080802,1088,"observation during day -365 through 0 days relative to index: Sexual abuse",802,443080,0,0
443080804,1089,"observation during day -30 through 0 days relative to index: Sexual abuse",804,443080,0,0
443258210,1090,"condition_era group during day -365 through 0 days relative to index: Mass in head or neck",210,443258,0,0
443258212,1091,"condition_era group during day -30 through 0 days relative to index: Mass in head or neck",212,443258,0,0
443283210,1092,"condition_era group during day -365 through 0 days relative to index: Poisoning by CNS drug",210,443283,0,0
443283212,1093,"condition_era group during day -30 through 0 days relative to index: Poisoning by CNS drug",212,443283,0,0
443361210,1094,"condition_era group during day -365 through 0 days relative to index: Developmental language disorder",210,443361,0,0
443361212,1095,"condition_era group during day -30 through 0 days relative to index: Developmental language disorder",212,443361,0,0
443392210,1096,"condition_era group during day -365 through 0 days relative to index: Malignant neoplastic disease",210,443392,0,0
443392212,1097,"condition_era group during day -30 through 0 days relative to index: Malignant neoplastic disease",212,443392,0,0
443432210,1098,"condition_era group during day -365 through 0 days relative to index: Impaired cognition",210,443432,0,0
443432212,1099,"condition_era group during day -30 through 0 days relative to index: Impaired cognition",212,443432,0,0
443443102,1100,"condition_occurrence during day -365 through 0 days relative to index: Receptive language disorder",102,443443,0,0
443443104,1101,"condition_occurrence during day -30 through 0 days relative to index: Receptive language disorder",104,443443,0,0
443443210,1102,"condition_era group during day -365 through 0 days relative to index: Receptive language disorder",210,443443,0,0
443443212,1103,"condition_era group during day -30 through 0 days relative to index: Receptive language disorder",212,443443,0,0
443454102,1104,"condition_occurrence during day -365 through 0 days relative to index: Cerebral infarction",102,443454,0.00192834546602633,1
443454104,1105,"condition_occurrence during day -30 through 0 days relative to index: Cerebral infarction",104,443454,0,0
443454210,1106,"condition_era group during day -365 through 0 days relative to index: Cerebral infarction",210,443454,0,0
443454212,1107,"condition_era group during day -30 through 0 days relative to index: Cerebral infarction",212,443454,0,0
443568210,1108,"condition_era group during day -365 through 0 days relative to index: Malignant neoplasm of gastrointestinal tract",210,443568,0,0
443568212,1109,"condition_era group during day -30 through 0 days relative to index: Malignant neoplasm of gastrointestinal tract",212,443568,0,0
443588210,1110,"condition_era group during day -365 through 0 days relative to index: Malignant neoplasm of brain",210,443588,0,0
443588212,1111,"condition_era group during day -30 through 0 days relative to index: Malignant neoplasm of brain",212,443588,0,0
443605102,1112,"condition_occurrence during day -365 through 0 days relative to index: Vascular dementia",102,443605,0,0
443605104,1113,"condition_occurrence during day -30 through 0 days relative to index: Vascular dementia",104,443605,0,0
443605210,1114,"condition_era group during day -365 through 0 days relative to index: Vascular dementia",210,443605,0,0
443605212,1115,"condition_era group during day -30 through 0 days relative to index: Vascular dementia",212,443605,0,0
443617102,1116,"condition_occurrence during day -365 through 0 days relative to index: Conduct disorder",102,443617,0.00418782887847298,1
443617104,1117,"condition_occurrence during day -30 through 0 days relative to index: Conduct disorder",104,443617,0,0
443617210,1118,"condition_era group during day -365 through 0 days relative to index: Conduct disorder",210,443617,0,0
443617212,1119,"condition_era group during day -30 through 0 days relative to index: Conduct disorder",212,443617,0.00104187846047198,1
443729102,1120,"condition_occurrence during day -365 through 0 days relative to index: Peripheral circulatory disorder due to type 2 diabetes mellitus",102,443729,0,0
443729210,1121,"condition_era group during day -365 through 0 days relative to index: Peripheral circulatory disorder due to type 2 diabetes mellitus",210,443729,0,0
443732102,1122,"condition_occurrence during day -365 through 0 days relative to index: Disorder due to type 2 diabetes mellitus",102,443732,0,0
443732104,1123,"condition_occurrence during day -30 through 0 days relative to index: Disorder due to type 2 diabetes mellitus",104,443732,0,0
443732210,1124,"condition_era group during day -365 through 0 days relative to index: Disorder due to type 2 diabetes mellitus",210,443732,0,0
443732212,1125,"condition_era group during day -30 through 0 days relative to index: Disorder due to type 2 diabetes mellitus",212,443732,0,0
443782102,1126,"condition_occurrence during day -365 through 0 days relative to index: Tremor",102,443782,0,0
443782104,1127,"condition_occurrence during day -30 through 0 days relative to index: Tremor",104,443782,0,0
443782210,1128,"condition_era group during day -365 through 0 days relative to index: Tremor",210,443782,0,0
443782212,1129,"condition_era group during day -30 through 0 days relative to index: Tremor",212,443782,0,0
443784210,1130,"condition_era group during day -365 through 0 days relative to index: Vascular disorder",210,443784,0,0
443784212,1131,"condition_era group during day -30 through 0 days relative to index: Vascular disorder",212,443784,0,0
443876102,1132,"condition_occurrence during day -365 through 0 days relative to index: Obsessive compulsive personality disorder",102,443876,0,0
443876104,1133,"condition_occurrence during day -30 through 0 days relative to index: Obsessive compulsive personality disorder",104,443876,0,0
443876210,1134,"condition_era group during day -365 through 0 days relative to index: Obsessive compulsive personality disorder",210,443876,0,0
443876212,1135,"condition_era group during day -30 through 0 days relative to index: Obsessive compulsive personality disorder",212,443876,0,0
443916210,1136,"condition_era group during day -365 through 0 days relative to index: Hereditary disease",210,443916,0,0
443916212,1137,"condition_era group during day -30 through 0 days relative to index: Hereditary disease",212,443916,0,0
444022102,1138,"condition_occurrence during day -365 through 0 days relative to index: Tetraplegic cerebral palsy",102,444022,0,0
444022104,1139,"condition_occurrence during day -30 through 0 days relative to index: Tetraplegic cerebral palsy",104,444022,0,0
444022210,1140,"condition_era group during day -365 through 0 days relative to index: Tetraplegic cerebral palsy",210,444022,0,0
444022212,1141,"condition_era group during day -30 through 0 days relative to index: Tetraplegic cerebral palsy",212,444022,0,0
444035210,1142,"condition_era group during day -365 through 0 days relative to index: Incontinence",210,444035,0,0
444035212,1143,"condition_era group during day -30 through 0 days relative to index: Incontinence",212,444035,0,0
444100102,1144,"condition_occurrence during day -365 through 0 days relative to index: Mood disorder",102,444100,0,0
